span,IGNORANCE TYPE
have shown that placental GR-P mRNA levels were reduced significantly after spontaneous labor [20].,1
A twofold increase in the GR α /GAS5 ratio was also noted in the preterm group compared with the term group of women.,1
It is attractive therefore to hypothesise that the change in the ratio of the splicing isoforms alters the responsiveness of placental GRs to cortisol and that this may affect gestational age.,1
"We would like to propose a potential model where, during preterm birth, GR α is the predominant receptor since there is a decrease in negative regulators such as GR β , GR γ , and the “pseudo-GRE” GAS5.",1
These ratio changes will ultimately lead to an augmented response towards glucocorticoids with potential detrimental effects for the mother and the fetus.,1
It is possible that this change of relative transcript abundance ratio might be involved in the correlation between negative maternal attitudes (hence highly stressed) and fetal birth weight.,1
"In terms of the polymorphic study, our study provides a novel insight into the involvement of GR polymorphisms in pregnancy outcome.",1
"We have identified a specific group of mothers (Tht III I polymorphism, CC group) in whom maternal attitudes predicted fetal weight.",1
"In a past study, a similar gene-environment interaction was noted between the ER22/23EK polymorphism and the effect of childhood adversity on depression [17].",1
"We acknowledge that measurement of GR polymorphisms posed certain limitations, for example, the use of cell lines as in vitro experimental models.",1
"Although both cell lines (JEG-3 and BeWo) could represent a cytotrophoblastic milieu in vitro , they have differences in their fusogenic capacities.",1
"In addition, microarray analyses demonstrated that many transcripts were differentially expressed between JEG-3 and BeWo cells [25].",1
It would be of interest to repeat these experiments in primary cell lines of syncytialised trophoblasts.,1
This experiment would provide a better insight into the regulation of GAS5 by cortisol.,1
